>>time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019/7/8,35.9001667,-117.6995,2.09,2.58,ml,27,52,0.08695,0.17,ci,ci38482663,2019-07-08T04:02:39.860Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.42,0.128,25,automatic,ci,ci
2019/7/8,35.7158333,-117.5283333,1.84,2.5,ml,27,60,0.1145,0.19,ci,ci38482543,2019-07-08T03:48:17.620Z,"13km WSW of Searles Valley, CA",earthquake,0.31,0.58,0.11,25,automatic,ci,ci
2019/7/8,35.3745,-117.8428333,3.01,2.67,ml,37,39,0.1069,0.16,ci,ci38482383,2019-07-08T04:44:39.879Z,"19km W of Johannesburg, CA",earthquake,0.21,0.99,0.195,25,automatic,ci,ci
2019/7/8,35.6655,-117.5043333,8.39,3.07,ml,66,35,0.06568,0.12,ci,ci38482375,2020-03-16T21:03:25.230Z,"14km SW of Searles Valley, CA",earthquake,0.09,0.26,0.141,162,reviewed,ci,ci
2019/7/8,35.8875,-117.7305,3.45,2.68,ml,26,40,0.08358,0.15,ci,ci38482207,2019-07-08T02:57:29.690Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.74,0.153,25,automatic,ci,ci
2019/7/8,35.6701667,-117.4961667,6.91,2.64,ml,26,84,0.08795,0.26,ci,ci38482167,2019-07-08T02:46:32.853Z,"14km SW of Searles Valley, CA",earthquake,0.45,1.17,0.123,25,automatic,ci,ci
2019/7/8,35.7313333,-117.5435,6.89,2.81,ml,31,59,0.09499,0.18,ci,ci38482047,2019-07-08T02:35:10.280Z,"13km WSW of Searles Valley, CA",earthquake,0.28,0.84,0.18,25,automatic,ci,ci
2019/7/8,35.8883333,-117.7296667,2.31,2.54,ml,24,53,0.08459,0.18,ci,ci38481863,2019-07-08T02:08:36.890Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.42,0.18,25,automatic,ci,ci
2019/7/8,36.108,-117.8746667,5.18,2.78,ml,20,64,0.01867,0.17,ci,ci38481743,2019-07-08T01:42:07.213Z,"10km NE of Coso Junction, CA",earthquake,0.35,0.61,0.165,21,automatic,ci,ci
2019/7/8,35.905,-117.6978333,9.03,3.5,ml,25,45,0.05759,0.13,ci,ci37264764,2020-03-16T18:46:32.211Z,"19km E of Little Lake, CA",earthquake,0.21,0.52,0.097,11,reviewed,ci,ci
2019/7/8,36.1135,-117.8813333,4.96,3.76,mw,61,53,0.02182,0.16,ci,ci38481735,2020-03-16T20:57:02.389Z,"10km NE of Coso Junction, CA",earthquake,0.14,0.34,,4,reviewed,ci,ci
2019/7/8,35.5765,-117.369,0.17,2.76,ml,30,74,0.05157,0.21,ci,ci38481279,2019-07-08T00:40:12.710Z,"21km S of Trona, CA",earthquake,0.33,31.61,0.131,25,automatic,ci,ci
2019/7/8,35.8303333,-117.6645,5.84,3.12,ml,61,22,0.05636,0.12,ci,ci38481167,2020-03-16T20:53:10.380Z,"23km N of Ridgecrest, CA",earthquake,0.08,0.27,0.129,143,reviewed,ci,ci
2019/7/7,35.6763333,-117.489,3.01,3.4,ml,37,63,0.08165,0.16,ci,ci38480975,2020-03-16T19:29:38.713Z,"13km SW of Searles Valley, CA",earthquake,0.17,0.29,0.163,68,reviewed,ci,ci
2019/7/7,35.559,-117.3853333,9.93,3.45,mlr,65,30,0.03798,0.14,ci,ci38480967,2020-03-16T19:25:46.350Z,"23km S of Trona, CA",earthquake,0.12,0.21,0.155,68,reviewed,ci,ci
2019/7/7,35.8303333,-117.6686667,5.03,3.93,mw,66,22,0.05963,0.15,ci,ci38480919,2020-03-16T19:23:43.850Z,"23km N of Ridgecrest, CA",earthquake,0.09,0.22,,4,reviewed,ci,ci
2019/7/7,35.6848333,-117.541,9.65,2.52,ml,27,64,0.1173,0.16,ci,ci38480855,2019-07-07T23:44:24.300Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.68,0.091,25,automatic,ci,ci
2019/7/7,35.8705,-117.7098333,6.95,2.73,ml,22,67,0.07629,0.14,ci,ci38480775,2019-07-07T23:25:28.469Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.53,0.166,25,automatic,ci,ci
2019/7/7,35.5453333,-117.4138333,4.91,3.13,ml,55,26,0.04506,0.14,ci,ci38480631,2020-03-16T19:21:33.016Z,"24km S of Trona, CA",earthquake,0.13,0.2,0.124,184,reviewed,ci,ci
2019/7/7,35.6405,-117.5536667,7.09,3.38,ml,69,37,0.08306,0.12,ci,ci38480559,2020-03-16T19:19:39.630Z,"11km E of Ridgecrest, CA",earthquake,0.09,0.25,0.17,54,reviewed,ci,ci
2019/7/7,35.6068333,-117.46,2.05,2.5,ml,28,66,0.02037,0.18,ci,ci38480519,2019-07-07T23:05:51.548Z,"19km SSW of Searles Valley, CA",earthquake,0.28,0.57,0.18,25,automatic,ci,ci
2019/7/7,35.8211667,-117.6583333,5.89,2.8,ml,26,56,0.08751,0.2,ci,ci38480463,2019-07-07T22:46:17.720Z,"22km N of Ridgecrest, CA",earthquake,0.28,1.15,0.147,26,automatic,ci,ci
2019/7/7,35.683,-117.529,1.46,3.52,ml,66,37,0.05258,0.15,ci,ci38480447,2020-02-10T22:27:59.830Z,"15km SW of Searles Valley, CA",earthquake,0.11,0.21,0.142,215,reviewed,ci,ci
2019/7/7,35.9285,-117.6796667,1.6,2.76,ml,26,50,0.06368,0.2,ci,ci38480415,2019-07-07T22:31:23.286Z,"20km E of Little Lake, CA",earthquake,0.26,0.46,0.149,25,automatic,ci,ci
2019/7/7,35.5725,-117.5185,9.75,2.8,ml,33,37,0.04797,0.16,ci,ci38480391,2019-07-07T22:34:04.990Z,"15km ESE of Ridgecrest, CA",earthquake,0.23,0.51,0.208,25,automatic,ci,ci
2019/7/7,35.6501667,-117.453,2.87,2.79,ml,31,67,0.06397,0.13,ci,ci38480287,2019-07-07T22:18:45.060Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.5,0.122,25,automatic,ci,ci
2019/7/7,35.9416667,-117.6915,1.87,2.83,ml,23,48,0.07312,0.19,ci,ci38480255,2019-07-07T22:11:36.110Z,"19km E of Little Lake, CA",earthquake,0.26,0.5,0.171,25,automatic,ci,ci
2019/7/7,35.8571667,-117.6875,9.51,2.72,ml,19,49,0.07941,0.22,ci,ci38480127,2019-07-07T21:45:17.908Z,"22km ESE of Little Lake, CA",earthquake,0.41,0.96,0.161,26,automatic,ci,ci
2019/7/7,35.948,-117.7255,1.61,2.52,ml,28,43,0.07482,0.16,ci,ci38480119,2019-07-07T21:52:13.410Z,"16km E of Little Lake, CA",earthquake,0.21,0.38,0.285,26,automatic,ci,ci
2019/7/7,35.939,-117.691,2.38,2.74,ml,24,60,0.07254,0.19,ci,ci38479991,2019-07-07T21:24:46.384Z,"19km E of Little Lake, CA",earthquake,0.26,0.53,0.106,25,automatic,ci,ci
2019/7/7,35.9458333,-117.6898333,2.42,3.79,mw,61,32,0.03208,0.16,ci,ci38479967,2020-02-10T22:24:20.024Z,"20km E of Little Lake, CA",earthquake,0.1,0.18,,4,reviewed,ci,ci
2019/7/7,35.777,-117.6046667,9.13,3.47,ml,60,53,0.007641,0.14,ci,ci38479903,2020-03-16T19:11:43.139Z,"18km W of Searles Valley, CA",earthquake,0.11,0.22,0.161,52,reviewed,ci,ci
2019/7/7,35.8136667,-117.5946667,9.67,3.13,ml,56,43,0.003102,0.16,ci,ci38479783,2020-03-16T19:09:25.915Z,"18km WNW of Searles Valley, CA",earthquake,0.12,0.23,0.15,176,reviewed,ci,ci
2019/7/7,35.5905,-117.3798333,4.13,2.68,ml,16,137,0.06659,0.16,ci,ci38479775,2019-07-08T00:24:07.793Z,"19km S of Trona, CA",earthquake,0.49,0.87,0.261,117,reviewed,ci,ci
2019/7/7,35.6393333,-117.4671667,2.55,2.65,ml,31,65,0.05287,0.24,ci,ci38479655,2019-07-07T20:41:05.220Z,"15km SSW of Searles Valley, CA",earthquake,0.36,0.74,0.146,25,automatic,ci,ci
2019/7/7,35.9031667,-117.702,1.8,2.52,ml,27,44,0.08765,0.16,ci,ci38479511,2019-07-07T20:24:46.500Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.43,0.155,25,automatic,ci,ci
2019/7/7,35.795,-117.6278333,2.69,2.55,ml,25,56,0.03219,0.16,ci,ci38479439,2019-07-07T20:19:36.750Z,"20km NNE of Ridgecrest, CA",earthquake,0.25,0.37,0.166,26,automatic,ci,ci
2019/7/7,35.6686667,-117.4975,10.44,2.77,ml,33,63,0.08689,0.13,ci,ci38479263,2019-07-07T21:18:27.557Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.48,0.16,25,automatic,ci,ci
2019/7/7,35.9388333,-117.6996667,2.38,3.03,ml,41,33,0.04101,0.13,ci,ci38479239,2020-03-16T19:03:37.166Z,"19km E of Little Lake, CA",earthquake,0.11,0.18,0.141,56,reviewed,ci,ci
2019/7/7,35.656,-117.5243333,10.94,3.14,ml,60,37,0.08586,0.13,ci,ci38479143,2020-03-16T19:02:27.600Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.21,0.136,173,reviewed,ci,ci
2019/7/7,35.8318333,-117.6656667,3.95,2.58,ml,22,40,0.05767,0.21,ci,ci38479031,2019-07-07T19:38:40.930Z,"24km N of Ridgecrest, CA",earthquake,0.31,0.73,0.206,25,automatic,ci,ci
2019/7/7,35.8776667,-117.706,5.07,2.68,ml,13,81,0.08337,0.09,ci,ci38479007,2019-07-07T22:58:43.183Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.84,0.12,42,reviewed,ci,ci
2019/7/7,35.915,-117.729,2.84,2.67,ml,23,58,0.1054,0.19,ci,ci38478999,2019-07-07T19:28:11.392Z,"16km E of Little Lake, CA",earthquake,0.28,0.71,0.172,26,automatic,ci,ci
2019/7/7,35.8168333,-117.633,2.3,2.59,ml,26,52,0.02887,0.22,ci,ci38478911,2019-07-07T19:23:23.470Z,"21km WNW of Searles Valley, CA",earthquake,0.27,0.46,0.19,25,automatic,ci,ci
2019/7/7,35.6546667,-117.4721667,3.2,3.35,ml,67,24,0.0685,0.14,ci,ci38478823,2020-03-16T19:00:21.870Z,"14km SSW of Searles Valley, CA",earthquake,0.1,0.23,0.155,179,reviewed,ci,ci
2019/7/7,35.5975,-117.4283333,5.97,3.59,mw,69,26,0.0297,0.14,ci,ci38478703,2020-02-10T22:20:59.356Z,"19km S of Searles Valley, CA",earthquake,0.11,0.25,,4,reviewed,ci,ci
2019/7/7,36.0821667,-117.8406667,3.69,2.59,ml,22,52,0.03716,0.13,ci,ci38478647,2019-07-07T18:51:42.450Z,"10km ENE of Coso Junction, CA",earthquake,0.24,0.49,0.256,25,automatic,ci,ci
2019/7/7,35.9163322,-117.7113342,4.27,2.52,ml,41,35,0.05865,0.15,ci,ci38478503,2019-07-07T18:39:16.820Z,"18km E of Little Lake, CA",earthquake,0.21,0.47,0.168,23,automatic,ci,ci
2019/7/7,35.8885,-117.7326667,5.19,3.1,ml,60,34,0.08395,0.14,ci,ci38478423,2020-03-16T18:57:17.580Z,"17km ESE of Little Lake, CA",earthquake,0.09,0.36,0.164,100,reviewed,ci,ci
2019/7/7,35.874,-117.687,2.52,2.63,ml,26,56,0.07951,0.16,ci,ci38478343,2019-07-07T18:18:34.290Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.42,0.137,26,automatic,ci,ci
2019/7/7,35.9293333,-117.716,2.05,3.07,ml,56,33,0.05638,0.14,ci,ci38478335,2020-03-16T18:56:10.400Z,"17km E of Little Lake, CA",earthquake,0.1,0.17,0.145,86,reviewed,ci,ci
2019/7/7,35.8916667,-117.6816667,8.52,2.8,ml,25,54,0.06159,0.17,ci,ci38478183,2019-07-07T17:58:23.330Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.65,0.253,25,automatic,ci,ci
2019/7/7,35.6416667,-117.471,5.72,2.87,ml,30,65,0.05551,0.17,ci,ci38478143,2019-07-07T17:47:57.419Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.86,0.144,26,automatic,ci,ci
2019/7/7,35.8528333,-117.6936667,6.06,2.77,ml,24,57,0.0728,0.14,ci,ci38478047,2019-07-07T17:44:01.450Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.72,0.14,26,automatic,ci,ci
2019/7/7,35.7618333,-117.5753333,9.61,2.61,ml,28,62,0.1585,0.19,ci,ci38477751,2019-07-07T17:11:13.100Z,"16km W of Searles Valley, CA",earthquake,0.31,0.86,0.163,26,automatic,ci,ci
2019/7/7,35.9035,-117.662,0.11,2.71,ml,15,90,0.05855,0.32,ci,ci38477639,2019-07-07T16:44:52.517Z,"22km E of Little Lake, CA",earthquake,0.6,31.61,0.193,27,automatic,ci,ci
2019/7/7,35.6351667,-117.4286667,4.81,2.5,ml,27,99,0.05572,0.14,ci,ci38477575,2019-07-07T16:44:28.299Z,"15km S of Searles Valley, CA",earthquake,0.26,0.56,0.159,25,automatic,ci,ci
2019/7/7,35.6698333,-117.5256667,4.79,3.05,ml,62,37,0.09792,0.19,ci,ci38477415,2020-01-22T20:37:02.300Z,"15km ENE of Ridgecrest, CA",earthquake,0.13,0.52,0.168,110,reviewed,ci,ci
2019/7/7,35.6803333,-117.5163333,9.23,2.9,ml,42,61,0.1035,0.13,ci,ci38477335,2020-03-16T18:00:50.400Z,"14km SW of Searles Valley, CA",earthquake,0.14,0.42,0.154,29,reviewed,ci,ci
2019/7/7,35.87,-117.7021667,4.21,3.15,ml,50,36,0.07972,0.12,ci,ci38477319,2019-12-20T23:22:47.093Z,"20km ESE of Little Lake, CA",earthquake,0.1,0.26,0.149,60,reviewed,ci,ci
2019/7/7,35.8225,-117.6583333,6.67,3.56,ml,63,29,0.04989,0.12,ci,ci38477303,2019-12-20T23:04:39.141Z,"22km N of Ridgecrest, CA",earthquake,0.09,0.22,0.141,60,reviewed,ci,ci
2019/7/7,35.7523333,-117.5808333,3.56,2.57,ml,25,65,0.06471,0.21,ci,ci38477223,2019-07-07T15:39:03.020Z,"16km W of Searles Valley, CA",earthquake,0.3,1.11,0.133,25,automatic,ci,ci
2019/7/7,35.8403333,-117.6695,4.26,2.62,ml,28,42,0.06344,0.15,ci,ci38477191,2019-07-07T16:02:49.725Z,"24km ESE of Little Lake, CA",earthquake,0.22,0.55,0.134,26,automatic,ci,ci
2019/7/7,35.982,-117.735,1.25,2.55,ml,20,82,0.07456,0.14,ci,ci38477167,2019-07-07T15:38:50.400Z,"16km ENE of Little Lake, CA",earthquake,0.22,0.39,0.163,25,automatic,ci,ci
2019/7/7,35.9146667,-117.703,1.81,2.58,ml,24,61,0.08486,0.23,ci,ci38477063,2019-07-07T15:21:34.659Z,"18km E of Little Lake, CA",earthquake,0.35,0.7,0.12,25,automatic,ci,ci
2019/7/7,35.5745,-117.4153333,7.71,2.96,ml,41,70,0.04004,0.11,ci,ci38477007,2020-03-16T17:43:37.040Z,"21km S of Trona, CA",earthquake,0.14,0.33,0.17,28,reviewed,ci,ci
2019/7/7,35.8955,-117.6938333,6.21,2.93,ml,42,39,0.06307,0.12,ci,ci38476927,2020-03-13T23:22:34.781Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.31,0.132,27,reviewed,ci,ci
2019/7/7,35.9136667,-117.7108333,2.37,3.6,mw,56,36,0.05978,0.15,ci,ci38476855,2019-12-13T00:59:58.883Z,"18km E of Little Lake, CA",earthquake,0.1,0.18,,4,reviewed,ci,ci
2019/7/7,35.8728333,-117.7283333,6.98,2.63,ml,26,57,0.07068,0.14,ci,ci38476751,2019-07-07T14:44:46.450Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.47,0.153,25,automatic,ci,ci
2019/7/7,35.8933333,-117.6876667,11.29,2.6,ml,13,78,0.08159,0.3,ci,ci38476743,2019-07-07T14:36:45.172Z,"20km ESE of Little Lake, CA",earthquake,0.73,1.67,0.255,26,automatic,ci,ci
2019/7/7,35.674,-117.5221667,9.58,2.76,ml,27,61,0.1,0.14,ci,ci38476735,2019-07-07T14:43:02.620Z,"15km SW of Searles Valley, CA",earthquake,0.22,0.59,0.129,25,automatic,ci,ci
2019/7/7,35.6583333,-117.5846667,9.78,3.04,ml,55,36,0.1229,0.14,ci,ci38476711,2020-01-15T20:29:03.300Z,"9km ENE of Ridgecrest, CA",earthquake,0.1,0.29,0.137,111,reviewed,ci,ci
2019/7/7,35.6456667,-117.4211667,4.7,3.33,ml,64,60,0.06785,0.15,ci,ci38476671,2020-01-09T22:52:52.870Z,"14km S of Searles Valley, CA",earthquake,0.12,0.34,0.124,217,reviewed,ci,ci
2019/7/7,35.6906667,-117.5525,9.45,2.67,ml,29,59,0.1273,0.19,ci,ci38476607,2019-07-07T14:25:21.190Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.84,0.173,25,automatic,ci,ci
2019/7/7,35.6318333,-117.459,6.13,2.73,ml,31,66,0.04531,0.13,ci,ci38476287,2019-07-07T13:36:40.710Z,"16km SSW of Searles Valley, CA",earthquake,0.22,0.55,0.14,25,automatic,ci,ci
2019/7/7,35.895,-117.6926667,7,3.19,ml,56,39,0.06297,0.13,ci,ci38476279,2020-01-09T22:01:20.570Z,"20km ESE of Little Lake, CA",earthquake,0.1,0.22,0.152,177,reviewed,ci,ci
2019/7/7,35.8751667,-117.6973333,3.1,2.72,ml,27,48,0.08619,0.16,ci,ci38476199,2019-07-07T13:24:25.320Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.96,0.117,25,automatic,ci,ci
2019/7/7,35.8818333,-117.6733333,1.07,2.54,ml,23,56,0.07919,0.25,ci,ci38476151,2019-07-07T15:16:26.576Z,"22km ESE of Little Lake, CA",earthquake,0.4,0.73,0.11,25,automatic,ci,ci
2019/7/7,36.1756667,-117.9758333,4.04,2.8,ml,17,70,0.1138,0.14,ci,ci38476007,2019-07-07T12:51:53.805Z,"12km SSE of Olancha, CA",earthquake,0.31,1.15,0.151,25,automatic,ci,ci
2019/7/7,35.6431667,-117.4895,3.6,2.59,ml,11,105,0.06076,0.11,ci,ci38475975,2019-12-06T23:45:25.693Z,"16km SSW of Searles Valley, CA",earthquake,0.3,0.66,0.096,7,reviewed,ci,ci
2019/7/7,35.6448333,-117.4835,3.62,3.44,ml,69,23,0.06074,0.13,ci,ci38475967,2020-01-09T21:45:12.690Z,"15km SSW of Searles Valley, CA",earthquake,0.1,0.29,0.156,216,reviewed,ci,ci
2019/7/7,35.6981659,-117.5218353,9.86,2.68,ml,43,60,0.1216,0.16,ci,ci38475927,2019-07-07T12:46:44.570Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.54,0.189,23,automatic,ci,ci
2019/7/7,35.6758333,-117.4881667,0.27,2.66,ml,27,86,0.09161,0.23,ci,ci38475839,2019-07-07T12:32:32.590Z,"13km SW of Searles Valley, CA",earthquake,0.35,31.61,0.165,25,automatic,ci,ci
2019/7/7,35.9055,-117.6888333,1.7,2.73,ml,23,54,0.07688,0.13,ci,ci38475663,2019-07-07T12:00:14.874Z,"20km E of Little Lake, CA",earthquake,0.17,0.33,0.134,26,automatic,ci,ci
2019/7/7,35.9166667,-117.7108333,1.96,3.2,ml,56,35,0.05813,0.15,ci,ci38475551,2020-01-09T21:25:00.810Z,"18km E of Little Lake, CA",earthquake,0.1,0.17,0.144,130,reviewed,ci,ci
2019/7/7,35.5668333,-117.3513333,3.15,3.49,mw,64,27,0.04315,0.14,ci,ci38475511,2019-12-20T22:31:07.344Z,"22km S of Trona, CA",earthquake,0.11,0.33,,6,reviewed,ci,ci
2019/7/7,35.9158333,-117.7333333,3,2.64,ml,26,62,0.07621,0.15,ci,ci38475463,2019-07-07T11:40:29.380Z,"16km E of Little Lake, CA",earthquake,0.22,0.93,0.143,25,automatic,ci,ci
2019/7/7,35.8056667,-117.594,10.06,4.15,mw,50,43,0.01045,0.16,ci,ci38475431,2019-09-26T14:30:52.040Z,"18km WNW of Searles Valley, CA",earthquake,0.13,0.28,,6,reviewed,ci,ci
2019/7/7,35.678,-117.5118333,8.69,2.69,ml,28,61,0.09985,0.18,ci,ci38475391,2019-07-07T11:28:25.720Z,"14km SW of Searles Valley, CA",earthquake,0.34,1.04,0.196,25,automatic,ci,ci
2019/7/7,35.9831667,-117.9345,3.64,2.57,ml,30,57,0.04336,0.13,ci,ci38475375,2019-07-07T11:20:01.126Z,"6km NNW of Little Lake, CA",earthquake,0.2,0.57,0.196,26,automatic,ci,ci
2019/7/7,35.5363333,-117.3743333,4,2.86,ml,16,73,0.01389,0.17,ci,ci37421189,2019-07-11T21:54:34.766Z,"25km S of Trona, CA",earthquake,0.32,0.44,0.17,36,reviewed,ci,ci
2019/7/7,35.7298333,-117.6693333,20.04,2.73,ml,19,112,0.07592,0.37,ci,ci38475311,2019-07-11T21:44:51.185Z,"12km N of Ridgecrest, CA",earthquake,1.03,1.29,0.149,25,automatic,ci,ci
2019/7/7,35.6048333,-117.3983333,3.09,2.83,ml,28,72,0.05517,0.2,ci,ci38475295,2019-07-11T21:54:56.143Z,"18km S of Trona, CA",earthquake,0.35,1.06,0.187,25,automatic,ci,ci
2019/7/7,35.897,-117.7198333,4.2,2.53,ml,29,39,0.09509,0.16,ci,ci38475223,2019-07-07T11:05:54.270Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.59,0.153,25,automatic,ci,ci
2019/7/7,35.635,-117.61,8.93,2.53,ml,32,50,0.1279,0.16,ci,ci38475071,2019-07-07T10:47:36.829Z,"6km ENE of Ridgecrest, CA",earthquake,0.22,0.77,0.158,25,automatic,ci,ci
2019/7/7,35.7578333,-117.5943333,3.6,3.24,ml,57,43,0.05784,0.15,ci,ci38475007,2020-01-15T19:49:46.630Z,"17km NNE of Ridgecrest, CA",earthquake,0.11,0.35,0.154,160,reviewed,ci,ci
2019/7/7,35.7951667,-117.622,6.59,3.39,ml,58,42,0.0286,0.14,ci,ci38474959,2019-12-20T21:53:05.430Z,"20km W of Searles Valley, CA",earthquake,0.1,0.25,0.181,56,reviewed,ci,ci
2019/7/7,35.802,-117.5621667,3.1,2.79,ml,31,55,0.03183,0.18,ci,ci38474887,2019-07-07T10:35:50.190Z,"15km WNW of Searles Valley, CA",earthquake,0.26,0.61,0.155,25,automatic,ci,ci
2019/7/7,35.6618333,-117.4613333,1.72,2.65,ml,19,91,0.07517,0.18,ci,ci38474863,2019-07-08T01:24:43.411Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.64,0.054,5,automatic,ci,ci
2019/7/7,35.658,-117.4678333,7.64,3.48,mlr,72,24,0.07149,0.13,ci,ci38474855,2019-12-20T21:31:58.090Z,"14km SSW of Searles Valley, CA",earthquake,0.09,0.33,0.143,68,reviewed,ci,ci
2019/7/7,35.8521667,-117.6901667,3.34,2.52,ml,28,47,0.0747,0.2,ci,ci38474751,2019-07-07T10:22:30.960Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.98,0.148,26,automatic,ci,ci
2019/7/7,35.9141667,-117.7366667,2.23,3.47,mw,62,35,0.07456,0.14,ci,ci38474687,2019-12-20T21:04:39.020Z,"16km E of Little Lake, CA",earthquake,0.09,0.17,,4,reviewed,ci,ci
2019/7/7,35.6746667,-117.5241667,7.92,2.86,ml,19,96,0.1014,0.18,ci,ci38474647,2019-07-07T10:11:47.945Z,"15km ENE of Ridgecrest, CA",earthquake,0.33,1.27,0.103,18,automatic,ci,ci
2019/7/7,35.7193333,-117.4961667,3.74,3.32,ml,38,47,0.1267,0.16,ci,ci38474639,2019-12-17T23:26:41.610Z,"10km WSW of Searles Valley, CA",earthquake,0.17,0.57,0.167,137,reviewed,ci,ci
2019/7/7,35.9146667,-117.737,3.04,2.75,ml,27,38,0.07409,0.15,ci,ci38474535,2019-07-07T10:03:55.230Z,"16km E of Little Lake, CA",earthquake,0.21,0.94,0.181,25,automatic,ci,ci
2019/7/7,35.671,-117.515,4.29,2.99,ml,63,33,0.09465,0.12,ci,ci38474463,2020-01-28T18:32:51.270Z,"15km SW of Searles Valley, CA",earthquake,0.09,0.31,0.156,125,reviewed,ci,ci
2019/7/7,35.7493333,-117.55,11.08,3.45,mw,70,45,0.0767,0.16,ci,ci38474415,2019-12-20T20:11:40.393Z,"13km W of Searles Valley, CA",earthquake,0.1,0.21,,4,reviewed,ci,ci
2019/7/7,35.935,-117.707,2.61,2.85,ml,25,46,0.08546,0.14,ci,ci38474151,2019-07-07T17:21:31.502Z,"18km E of Little Lake, CA",earthquake,0.19,0.39,0.155,26,reviewed,ci,ci
2019/7/7,35.7663333,-117.5781667,7.19,2.72,ml,17,90,0.05175,0.09,ci,ci38474143,2020-01-15T19:34:45.505Z,"16km W of Searles Valley, CA",earthquake,0.23,0.32,0.137,8,reviewed,ci,ci
2019/7/7,35.9311667,-117.7033333,2.57,3.5,mw,39,47,0.08261,0.13,ci,ci38474127,2019-12-13T00:40:12.035Z,"18km E of Little Lake, CA",earthquake,0.11,0.2,,4,reviewed,ci,ci
2019/7/7,35.6718333,-117.5221667,9.4,3.11,ml,41,38,0.09817,0.12,ci,ci38474119,2020-01-22T20:09:59.784Z,"15km ENE of Ridgecrest, CA",earthquake,0.1,0.29,0.15,110,reviewed,ci,ci
2019/7/7,35.871,-117.6948333,3.76,2.6,ml,20,50,0.08439,0.23,ci,ci38474079,2019-07-07T09:18:24.467Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.99,0.129,27,automatic,ci,ci
2019/7/7,35.695,-117.5513333,9.54,2.67,ml,30,59,0.1262,0.14,ci,ci38474023,2019-07-07T09:12:44.290Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.58,0.159,26,automatic,ci,ci
2019/7/7,35.9783333,-117.7295,1.47,2.6,ml,21,56,0.07715,0.19,ci,ci38474007,2019-07-07T09:13:54.096Z,"17km ENE of Little Lake, CA",earthquake,0.32,0.59,0.155,26,automatic,ci,ci
2019/7/7,35.6805,-117.4931667,1.31,3.38,ml,61,23,0.09713,0.13,ci,ci38473983,2020-01-09T20:26:27.190Z,"13km SW of Searles Valley, CA",earthquake,0.11,0.26,0.137,174,reviewed,ci,ci
2019/7/7,35.9188333,-117.722,3.03,3.1,ml,53,35,0.06496,0.12,ci,ci38473967,2020-01-22T19:39:43.500Z,"17km E of Little Lake, CA",earthquake,0.1,0.36,0.168,94,reviewed,ci,ci
2019/7/7,35.6768333,-117.5455,1.84,2.98,ml,42,59,0.1128,0.12,ci,ci38473839,2020-01-28T17:58:34.510Z,"13km ENE of Ridgecrest, CA",earthquake,0.12,0.24,0.139,35,reviewed,ci,ci
2019/7/7,35.555,-117.3843333,1.03,3.33,ml,30,67,0.03406,0.14,ci,ci38473831,2020-01-15T19:29:39.440Z,"23km S of Trona, CA",earthquake,0.17,0.25,0.123,192,reviewed,ci,ci
2019/7/7,35.9201667,-117.716,2.51,2.57,ml,23,65,0.08753,0.19,ci,ci38473759,2019-07-07T08:33:53.632Z,"17km E of Little Lake, CA",earthquake,0.25,0.46,0.138,25,automatic,ci,ci
2019/7/7,35.6705,-117.4806667,1.42,2.59,ml,29,64,0.08516,0.24,ci,ci38473743,2019-07-07T08:32:44.624Z,"13km SSW of Searles Valley, CA",earthquake,0.35,0.7,0.148,25,automatic,ci,ci
2019/7/7,35.5948333,-117.346,1.51,2.77,ml,26,114,0.07135,0.22,ci,ci38473663,2019-07-07T08:32:04.657Z,"19km S of Trona, CA",earthquake,0.37,0.77,0.2,26,automatic,ci,ci
2019/7/7,35.8898333,-117.7151667,2.09,2.56,ml,22,49,0.0906,0.17,ci,ci38473631,2019-07-07T08:26:44.600Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.42,0.189,25,automatic,ci,ci
