# lon lat depth mag.
121.872 24.444 8.6 3.49
121.805 24.449 6.8 3.81
121.815 24.454 6.7 3.05
121.829 24.456 5.1 3.66
121.655 24.066 29.5 3.07
119.854 23.222 12.4 4.31
122.378 23.953 5.6 3.3
121.194 22.548 15.6 3.31
121.341 22.566 17.5 3.34
122.560 23.841 4.5 3.17
120.479 23.371 7.8 3.81
121.864 24.459 4.6 3.74
121.873 24.450 6.6 3.06
121.744 24.445 3.9 3.02
122.334 23.862 6.6 3.23
122.707 23.679 2.9 3.29
121.726 24.153 13.0 3.27
121.693 24.342 48.9 3.62
121.553 22.497 22.7 3.11
121.247 22.339 1.0 3.24
121.910 24.451 17.3 3.29
121.837 24.374 22.3 3.05
121.724 24.413 5.0 4.5
122.157 24.722 4.2 3.03
122.354 24.995 148.1 3.36
121.855 24.439 2.0 4.0
121.677 24.106 41.8 3.22
121.112 22.525 8.4 3.32
121.773 24.451 7.2 3.26
121.881 24.467 3.8 3.71
121.823 24.878 80.1 3.67
121.778 23.983 30.8 4.44
121.717 24.439 7.2 3.25
121.883 24.415 6.2 3.39
120.514 23.199 11.1 3.01
122.005 23.875 24.6 3.27
121.870 24.441 2.5 3.14
120.652 23.406 11.3 3.17
122.493 23.898 15.4 4.09
122.232 24.844 108.2 3.19
121.393 22.841 18.4 3.29
120.691 22.821 15.7 3.91
121.240 21.884 33.7 3.04
121.766 24.459 0.8 4.29
120.815 22.823 7.1 3.14
121.811 24.310 65.0 3.93
122.381 23.945 10.7 4.33
121.078 22.877 17.8 3.66
122.664 24.712 98.0 3.17
121.828 24.822 95.4 3.1
120.449 23.158 9.4 3.21
121.638 24.007 31.0 3.72
121.931 24.468 6.5 3.28
121.472 23.908 17.2 3.38
121.889 24.406 26.1 3.28
121.353 22.177 6.7 3.02
122.582 23.895 13.7 3.28
121.936 24.743 68.0 3.04
121.869 24.450 7.5 3.1
121.686 25.124 142.3 3.49
121.892 24.410 2.7 3.95
121.770 24.425 4.9 3.03
121.721 24.165 7.9 3.9
121.812 24.437 2.9 4.56
121.816 24.437 1.0 3.22
121.579 24.087 54.9 3.3
121.713 24.150 50.6 3.62
122.905 23.706 7.0 4.07
120.534 23.499 15.0 3.22
121.324 21.864 33.5 3.02
122.150 23.217 30.9 3.34
122.090 24.664 67.3 4.23
121.603 23.783 43.1 3.16
121.432 23.690 1.3 4.53
122.483 24.640 5.0 3.43
121.031 21.558 24.5 4.15
121.742 24.052 42.8 3.46
121.164 22.751 220.9 3.39
121.746 24.094 26.7 4.93
121.466 23.036 22.3 3.52
121.916 24.376 60.7 3.38
121.904 24.747 6.9 3.23
122.008 24.422 23.7 3.73
121.841 24.550 64.4 3.22
121.836 24.444 1.6 3.2
121.591 23.495 24.1 3.33
121.303 24.099 78.7 3.42
121.006 22.502 19.6 3.24
121.878 24.447 5.2 3.65
122.342 23.782 2.7 3.51
121.470 22.836 13.3 3.07
122.693 24.781 11.2 3.31
122.417 23.758 19.4 3.48
121.972 24.585 20.2 3.01
120.994 23.194 1.7 4.04
121.622 23.533 28.0 3.12
121.260 23.294 14.9 3.08
121.014 23.172 3.0 3.99
120.871 22.066 83.6 3.77
120.779 22.175 7.0 3.18
121.022 23.168 12.6 3.42
121.013 23.171 11.0 3.52
121.662 24.094 29.6 3.14
121.743 24.910 91.6 3.49
121.101 24.995 14.8 3.71
121.925 24.455 4.5 3.7
121.906 24.457 20.9 3.48
122.085 22.551 3.4 3.61
121.508 22.867 29.0 4.71
122.463 23.985 11.1 4.54
122.508 24.087 60.9 3.36
122.506 23.884 20.9 3.1
121.969 23.851 24.4 3.3
122.463 23.923 9.0 3.42
122.597 23.937 24.5 3.07
122.686 24.018 12.3 3.04
122.740 23.962 40.0 3.05
122.557 23.967 28.1 3.39
121.766 23.896 16.5 3.31
122.367 23.855 25.9 3.06
122.506 23.900 14.4 3.08
122.566 23.735 18.4 3.1
121.998 24.641 63.1 3.11
121.050 21.672 27.4 3.61
121.140 22.846 24.5 4.31
122.475 23.883 12.1 3.19
122.056 25.320 140.8 3.26
122.451 23.733 2.1 3.28
121.081 22.866 13.1 3.22
122.125 24.705 1.4 3.45
120.662 22.322 30.2 3.2
121.960 24.743 59.3 3.02
121.112 22.875 14.0 3.16
121.943 22.839 10.2 3.27
121.846 24.446 3.8 3.34
120.788 24.439 6.7 3.08
122.782 23.762 49.2 3.26
121.952 24.456 7.1 3.09
121.041 23.146 12.4 3.12
121.925 24.464 7.3 3.07
121.706 24.434 4.2 3.86
121.049 23.166 5.8 3.23
121.035 23.150 5.7 3.19
121.034 23.148 5.7 4.01
122.509 24.017 16.4 3.5
121.880 24.461 2.8 3.19
121.564 22.925 18.3 4.0
121.990 24.471 20.7 3.71
121.746 23.808 10.6 3.84
121.268 22.639 48.3 3.77
121.425 23.904 15.2 3.41
121.028 23.157 8.0 3.51
121.004 23.153 7.3 3.4
121.711 24.446 1.8 3.08
121.990 24.431 8.0 3.75
121.403 23.774 19.7 3.29
121.035 23.217 15.8 3.21
121.968 24.702 103.1 3.83
121.073 23.127 3.6 4.52
121.953 24.422 12.0 3.53
121.966 24.429 12.8 3.6
121.032 23.184 21.0 3.87
121.961 24.453 13.1 4.24
121.045 23.222 11.3 3.79
121.021 23.253 5.8 3.19
121.018 23.208 19.0 4.1
121.026 23.229 6.9 3.07
121.776 24.447 4.6 3.38
121.636 23.327 29.1 3.2
121.847 24.483 16.1 3.43
120.632 22.096 78.8 3.0
120.960 22.743 7.4 3.28
122.935 24.174 23.9 3.06
121.643 23.628 13.0 3.06
122.706 23.964 33.0 3.03
122.568 23.963 33.0 3.0
121.151 21.809 35.0 3.07
121.653 23.219 32.9 3.82
121.126 22.856 24.3 3.88
121.841 23.838 41.7 3.48
121.858 24.429 2.0 3.14
122.037 24.358 26.4 3.84
122.068 24.388 24.8 3.24
122.029 24.355 23.3 3.08
121.356 23.196 14.7 3.44
121.546 24.859 83.0 3.09
120.598 23.445 6.2 3.2
121.401 24.077 2.8 3.85
121.931 24.786 69.0 3.0
122.343 25.330 199.8 3.96
122.375 24.497 7.0 3.89
121.901 24.476 4.4 3.54
122.383 23.759 3.8 3.23
122.266 23.941 6.9 3.53
122.311 24.001 15.1 3.71
121.611 24.169 18.2 3.81
122.921 23.390 25.7 3.09
121.454 23.829 18.0 3.0
122.235 23.759 30.0 3.19
122.227 23.436 2.6 3.02
120.233 23.538 15.0 3.16
122.365 23.941 14.8 3.22
120.930 23.152 5.8 3.42
121.954 24.883 96.9 3.7
120.721 23.352 1.5 3.83
121.745 24.447 6.6 3.24
121.739 24.446 3.2 3.36
122.445 23.956 11.0 3.05
121.102 24.944 15.6 3.35
121.107 24.949 14.9 3.08
122.400 23.566 5.4 3.15
121.642 24.176 43.9 3.89
121.606 23.514 3.1 3.29
121.744 23.857 15.5 4.74
122.578 24.361 44.7 3.19
121.001 23.189 4.4 3.0
121.779 24.617 65.0 3.03
122.013 23.645 47.8 3.06
121.325 23.101 17.6 3.43
122.106 24.686 5.7 3.05
122.639 23.869 23.0 3.06
122.420 23.906 3.1 3.32
122.264 24.205 22.6 3.07
122.273 24.762 3.1 3.01
121.801 24.478 9.3 3.49
121.924 24.451 6.4 3.46
122.251 24.131 29.8 3.38
121.345 22.591 3.1 3.04
122.125 24.934 109.5 3.46
121.695 23.212 32.2 3.74
120.928 24.185 40.0 3.4
121.016 21.783 29.7 3.53
122.281 24.479 44.5 3.27
122.098 24.775 90.8 3.26
122.500 24.502 69.1 3.02
121.641 24.801 11.7 3.0
121.368 22.798 24.1 3.34
122.296 23.926 13.7 3.91
122.316 23.916 13.2 3.92
121.970 24.419 0.2 3.57
121.537 23.381 32.0 3.5
121.562 24.862 76.5 3.17
122.755 24.381 56.7 3.13
121.448 23.923 18.0 3.04
122.834 24.252 26.4 3.44
121.896 24.443 5.3 3.27
122.193 24.594 1.4 3.4
122.119 24.211 11.5 3.09
121.333 21.314 19.3 3.61
122.386 23.802 5.4 3.32
121.876 21.618 8.5 3.69
121.938 21.151 207.6 4.03
121.913 24.439 2.8 3.6
121.743 22.402 15.0 3.4
122.511 24.195 45.8 3.09
122.302 22.354 9.8 3.65
122.478 23.859 16.3 3.12
121.873 24.437 12.0 3.3
121.876 24.456 9.7 3.62
121.085 23.920 12.0 3.37
121.077 23.923 14.0 3.06
121.319 22.587 33.5 3.2
121.085 23.936 11.3 3.33
120.945 22.624 4.9 3.11
121.078 23.930 11.1 3.03
121.844 25.056 140.2 3.19
122.219 24.151 8.4 3.27
121.304 22.975 17.7 3.88
121.769 23.877 11.9 4.77
121.725 23.895 16.4 3.58
121.710 23.898 14.0 3.61
121.447 23.817 15.7 3.13
122.298 24.322 56.4 3.02
122.134 24.767 20.0 3.29
121.732 23.707 32.0 3.43
122.003 24.369 11.0 3.09
122.243 24.815 110.3 3.65
122.367 23.723 11.6 3.21
122.371 24.007 37.8 3.48
121.639 21.877 5.0 3.3
120.039 24.455 19.8 3.8
122.014 24.677 48.0 3.09
121.774 24.259 51.7 3.12
121.351 22.259 16.2 3.3
120.940 23.127 7.9 3.23
120.953 23.141 3.3 3.86
122.680 24.045 22.9 3.02
122.029 23.699 15.9 3.4
122.753 24.368 80.7 3.08
122.342 23.778 5.5 3.28
122.450 23.906 12.6 3.2
121.651 24.105 32.5 3.04
121.850 24.450 14.8 3.11
121.364 22.931 19.1 4.05
121.363 22.923 18.9 3.22
122.125 24.231 33.6 3.54
121.525 23.628 24.2 3.19
120.827 23.144 3.3 3.58
122.004 25.078 132.3 3.4
122.021 24.811 0.3 3.37
122.419 23.936 11.6 3.45
122.453 23.920 7.6 4.76
121.549 23.564 26.7 3.23
122.164 22.480 33.1 3.55
121.861 24.458 10.0 3.05
121.645 23.948 38.9 4.14
122.445 24.790 13.5 3.45
121.682 24.026 36.9 3.4
121.451 22.980 20.7 4.56
121.483 23.914 16.4 3.61
121.990 21.474 1.2 3.49
121.306 21.931 5.0 3.06
122.574 24.136 29.4 5.32
122.172 24.888 113.6 4.54
121.357 24.016 6.8 3.27
121.788 23.821 43.8 3.4
121.049 24.789 21.9 3.07
121.434 22.500 74.7 3.39
121.604 24.341 13.5 3.54
121.595 24.340 19.2 3.25
121.650 23.726 29.3 3.04
121.091 22.833 18.1 3.98
122.204 23.622 15.8 5.31
120.736 21.074 11.6 3.38
121.651 23.241 29.3 3.16
121.069 22.070 23.4 3.05
118.467 22.426 19.1 6.43
119.011 24.699 25.7 3.52
120.156 24.472 33.0 3.01
121.659 24.158 27.3 3.54
120.173 23.297 2.7 4.0
121.657 21.291 108.4 3.48
122.526 24.609 104.6 3.35
120.903 23.677 3.2 3.42
122.033 24.147 47.4 3.11
122.021 24.393 5.1 3.3
121.618 23.499 27.8 3.21
122.982 24.296 18.7 3.52
121.576 23.375 26.4 3.06
122.302 23.791 3.1 3.34
122.300 23.957 16.3 3.01
121.943 23.884 33.2 3.37
121.531 23.484 33.3 3.61
121.593 23.290 27.6 3.23
121.807 22.126 30.0 3.18
122.216 24.200 4.6 3.6
121.937 24.744 75.2 3.87
120.164 24.189 17.6 4.42
121.692 23.234 29.2 3.09
121.956 24.797 83.0 3.37
120.983 23.125 12.5 4.65
120.969 23.138 11.9 4.85
120.956 23.105 4.0 3.08
120.982 23.142 11.1 5.01
120.975 23.137 6.9 3.76
120.981 23.132 12.1 3.94
120.957 23.141 16.9 3.93
120.966 23.086 8.7 4.06
120.968 23.130 13.4 3.12
120.964 23.101 11.2 3.24
120.976 23.062 21.7 3.22
120.996 23.097 10.8 3.18
120.967 23.044 24.6 3.04
120.975 23.096 1.2 3.78
120.980 23.098 0.6 3.07
120.993 23.100 4.9 3.23
120.978 23.142 10.6 4.42
120.956 23.148 2.8 3.4
120.994 23.085 7.7 3.26
120.975 23.102 4.3 3.94
120.952 23.114 21.2 3.36
120.968 23.134 5.0 3.61
120.185 24.176 16.1 3.28
121.598 23.064 18.8 3.17
120.958 23.121 3.9 3.32
120.958 23.118 19.7 3.68
120.945 23.067 5.8 3.12
120.923 23.052 4.3 3.08
122.327 23.972 6.0 4.39
120.956 23.091 4.4 3.65
120.921 23.063 4.3 3.27
121.935 21.791 2.0 3.15
122.317 24.930 124.6 3.39
121.464 21.186 26.5 4.95
121.375 21.447 18.7 4.68
122.415 23.948 26.8 3.01
121.689 24.036 32.2 3.3
121.819 24.271 55.9 4.67
120.962 23.074 5.4 3.4
120.970 23.086 4.5 3.64
121.580 23.542 24.0 3.28
122.641 24.571 48.4 3.13
122.282 24.504 4.1 4.41
121.564 23.324 25.0 3.4
120.971 23.103 3.3 3.6
122.678 24.134 15.5 3.13
120.954 23.132 2.7 3.64
121.469 23.625 4.5 3.59
122.540 23.924 10.0 3.01
121.081 21.448 11.5 3.34
121.576 24.673 44.9 3.18
122.708 23.692 61.0 3.09
120.715 22.644 21.3 3.18
120.953 23.161 5.5 3.36
121.865 24.776 8.9 3.2
122.495 24.625 98.7 3.32
120.979 23.719 25.3 3.74
119.789 21.761 41.0 3.58
120.948 23.171 4.3 3.67
122.329 23.930 14.4 3.43
122.389 23.886 4.9 3.42
120.075 23.176 18.9 3.13
121.379 22.922 67.8 3.1
121.714 23.787 30.8 3.09
122.489 24.270 62.2 3.16
122.902 24.492 50.1 3.21
121.470 23.634 1.5 3.1
121.609 24.530 41.7 3.22
121.563 23.621 11.6 3.56
122.711 23.920 9.7 3.26
121.136 24.996 16.9 3.37
120.958 23.159 4.4 3.49
121.132 24.995 16.6 3.18
122.498 23.889 8.5 3.21
122.098 24.701 65.6 3.15
122.463 23.893 9.2 3.75
121.548 22.003 14.7 4.12
121.490 21.989 7.4 3.09
121.507 22.014 12.3 4.32
121.714 21.748 17.6 3.02
121.307 22.725 19.6 3.08
121.140 24.989 16.7 3.17
121.671 22.103 7.9 3.28
122.042 22.321 7.8 3.86
121.928 24.444 7.6 3.68
121.890 24.455 4.5 3.79
121.929 24.459 6.2 3.63
121.698 23.778 43.6 3.33
121.792 24.462 13.8 3.11
121.682 23.919 29.2 3.26
122.284 24.586 43.0 3.49
121.295 22.183 8.8 3.69
122.205 24.945 128.8 4.35
122.011 24.727 68.0 3.04
121.758 24.303 43.5 3.33
122.066 25.477 120.8 3.53
121.766 21.490 92.1 3.04
121.010 23.770 27.0 4.49
121.685 24.610 41.1 3.26
121.720 23.156 31.3 5.83
121.680 23.471 27.2 3.32
121.556 23.207 29.2 3.27
121.655 23.202 28.6 3.44
122.729 25.291 194.2 4.41
122.688 24.531 8.4 3.17
122.150 24.022 31.5 3.1
121.566 23.743 12.8 4.38
121.889 24.438 9.9 3.08
121.576 23.254 30.8 3.19
121.672 23.240 29.3 3.7
122.152 24.866 103.8 3.33
122.480 24.487 11.6 3.17
122.698 24.645 134.5 3.29
121.931 24.399 46.3 3.51
120.991 21.114 121.2 3.56
120.959 23.114 2.3 3.92
120.974 23.086 3.2 3.11
120.965 23.079 4.8 3.22
121.466 22.904 26.8 3.1
122.384 24.642 92.8 3.68
121.843 23.956 44.7 3.0
120.922 23.039 9.1 3.15
121.976 24.436 7.7 3.47
121.045 21.571 30.6 3.2
121.726 23.801 10.4 3.42
121.677 23.284 33.1 3.61
122.054 24.819 3.3 4.11
122.290 24.826 28.4 3.73
120.573 21.946 36.8 3.26
121.985 24.848 100.8 3.92
121.875 24.426 11.8 3.14
121.166 22.015 3.4 3.25
121.608 23.576 26.8 3.47
120.487 23.133 9.6 3.33
122.184 24.242 9.4 5.12
122.179 24.242 9.0 4.02
122.103 24.249 0.7 3.3
122.376 23.180 2.5 3.45
121.509 23.897 17.9 3.95
121.787 24.447 6.1 3.12
122.052 24.960 106.5 5.1
121.572 23.780 26.2 3.59
121.237 21.006 14.8 3.94
121.661 23.832 42.7 3.64
121.970 24.720 0.2 3.14
121.743 23.807 37.2 3.44
122.099 24.770 6.5 3.17
121.347 23.462 12.2 3.21
122.536 24.686 1.8 3.12
121.311 22.507 23.9 3.23
121.576 24.937 83.3 3.34
122.019 24.810 73.7 5.67
121.878 24.847 86.2 3.33
121.927 22.127 179.9 3.43
120.463 22.211 33.2 3.18
122.435 24.712 86.4 3.07
121.194 21.719 87.5 3.93
122.101 24.808 3.3 3.1
121.573 22.518 124.5 5.65
121.971 24.433 2.1 3.08
121.582 23.742 14.5 4.05
121.601 23.737 7.3 3.59
121.560 21.609 8.6 3.1
122.275 24.243 15.4 3.78
121.695 24.494 61.6 3.05
121.692 24.765 86.9 3.03
121.342 22.805 37.7 3.13
120.765 22.844 14.3 3.16
121.624 22.402 122.2 3.83
122.487 25.015 144.1 4.01
122.397 23.973 5.3 4.48
122.254 24.610 22.0 3.1
122.197 24.322 8.7 3.16
122.110 24.825 1.6 3.18
121.850 24.375 14.2 3.08
122.123 24.533 58.9 3.87
119.893 22.015 27.7 3.16
120.980 23.104 7.4 3.12
121.621 22.580 15.8 3.45
121.470 24.808 24.7 3.14
122.502 21.128 60.9 3.66
120.141 23.294 7.9 3.24
120.932 23.137 3.4 3.26
120.923 23.142 3.3 3.46
121.508 22.582 16.6 4.33
120.834 23.123 2.8 3.26
122.936 24.517 50.5 3.28
118.607 22.438 8.0 5.38
121.748 24.820 63.1 3.14
121.857 24.990 122.0 3.1
121.992 24.381 62.7 3.13
122.410 24.841 22.3 3.45
120.186 24.186 22.8 3.3
120.448 23.203 6.1 3.11
122.495 24.892 6.1 3.63
121.697 21.265 192.7 4.51
120.928 23.135 4.6 3.03
121.253 22.137 62.1 3.53
121.682 23.410 23.8 3.04
120.925 23.139 2.8 4.52
120.932 23.125 6.8 3.89
120.963 23.150 1.4 3.83
120.939 23.140 1.7 4.06
120.873 22.684 54.6 3.35
122.405 24.660 12.0 3.44
120.748 23.886 9.8 4.15
121.638 24.597 41.0 3.0
120.952 23.149 4.1 3.36
120.925 23.104 4.0 3.26
121.906 24.444 3.1 3.13
120.643 22.672 33.4 3.14
122.200 24.134 25.9 3.01
120.953 23.176 4.3 3.03
122.747 24.598 100.6 4.87
122.167 24.727 15.7 3.56
122.204 24.700 0.6 3.54
122.326 24.655 9.2 3.64
122.174 24.680 3.2 3.74
121.930 24.521 16.1 3.11
122.131 24.710 2.3 3.05
122.201 24.663 4.3 4.05
122.277 24.671 1.2 4.34
121.783 24.483 8.5 3.01
121.328 23.067 19.5 3.78
121.436 23.248 39.0 3.1
122.579 24.485 77.5 3.09
120.952 23.174 5.4 3.0
122.147 24.710 0.2 3.43
122.396 23.990 3.4 4.4
121.858 24.477 4.6 3.05
120.735 22.763 32.2 3.65
122.887 24.499 75.5 3.45
121.742 22.279 9.6 3.21
122.270 24.636 2.0 5.66
122.218 24.639 0.8 4.52
122.268 24.777 11.7 3.99
122.113 24.718 1.7 3.87
122.348 24.636 4.2 3.15
122.426 24.480 8.1 3.01
122.258 24.750 9.1 3.03
122.190 24.726 6.0 3.04
122.210 24.685 7.4 3.0
122.440 24.724 6.0 3.0
122.248 24.657 12.8 3.15
122.161 24.720 6.6 3.4
122.189 24.681 7.2 3.3
122.073 24.781 5.4 3.04
122.242 24.730 16.5 3.25
122.185 24.732 9.1 3.0
122.134 24.698 1.5 3.4
122.104 24.687 1.5 3.82
122.132 24.720 10.6 3.12
121.327 22.390 70.4 3.12
122.234 24.661 4.8 3.1
122.375 24.745 10.0 3.11
121.459 23.951 15.1 3.18
122.131 24.733 3.6 3.27
122.149 24.434 54.8 3.22
122.160 24.716 3.8 3.12
122.130 24.696 2.9 3.25
122.231 24.691 11.8 3.2
122.220 24.708 7.9 3.11
122.217 24.663 5.1 3.22
122.167 24.678 2.5 3.16
122.233 24.669 1.8 3.25
120.942 21.599 0.2 3.33
121.792 24.797 95.7 3.82
122.250 24.161 22.3 3.5
122.236 24.213 26.0 3.38
120.953 23.855 26.0 3.04
121.776 24.049 28.7 4.93
122.304 24.661 2.0 4.02
122.195 24.694 4.5 3.03
122.115 24.712 4.0 3.06
122.246 24.657 2.4 3.05
122.263 24.674 2.1 3.47
122.423 22.316 6.0 3.16
122.113 24.728 3.7 3.34
122.203 24.701 8.6 3.01
122.790 24.345 6.4 3.07
122.118 24.710 3.0 3.21
122.292 24.711 4.1 3.17
122.144 24.727 2.0 3.04
121.692 24.023 40.4 3.49
122.223 24.714 2.0 3.02
121.626 23.892 45.2 3.27
122.115 24.708 3.9 3.09
122.152 24.719 2.0 3.1
121.963 24.432 21.9 3.17
122.321 24.665 3.3 3.17
122.241 24.685 7.8 3.07
122.264 24.724 13.8 3.04
122.220 24.695 2.2 3.42
122.393 24.203 39.5 3.52
122.165 24.712 1.0 3.07
122.408 24.699 7.7 3.0
121.490 23.723 3.7 3.02
121.610 24.038 23.0 3.02
120.923 23.124 6.7 3.02
120.919 23.115 5.8 3.04
122.245 24.199 31.8 3.35
121.500 22.380 96.3 3.28
120.247 23.048 18.7 3.21
122.156 24.722 7.3 3.52
121.505 23.730 5.8 3.45
121.508 23.720 7.7 3.77
122.146 24.701 7.8 3.58
122.202 24.697 8.1 3.74
122.551 23.806 9.8 3.81
121.682 23.870 41.8 3.51
121.921 24.451 8.6 4.48
122.081 24.700 0.2 3.12
122.075 24.744 2.0 3.02
122.227 24.628 10.2 3.04
122.226 24.680 6.4 3.0
120.944 23.129 5.0 3.74
122.133 24.724 11.0 3.09
122.133 24.686 0.4 3.4
121.805 24.397 57.3 3.49
121.507 23.692 16.6 4.28
122.920 24.443 16.8 3.53
122.074 24.717 2.8 3.15
121.892 24.429 8.1 3.12
121.491 23.738 2.5 3.16
122.407 23.976 14.0 3.81
122.137 24.734 0.6 3.08
122.301 23.893 2.6 3.88
122.299 24.673 4.5 3.51
122.756 25.056 6.2 3.06
121.410 23.547 39.0 3.49
122.138 24.715 1.7 3.02
122.345 23.966 1.2 3.16
121.478 23.771 9.2 3.65
122.236 24.689 9.7 3.16
122.264 23.901 6.1 3.73
122.533 24.558 6.0 3.53
122.175 24.701 2.3 3.13
122.116 24.630 6.8 3.23
120.616 22.503 14.9 3.23
120.930 23.125 4.7 3.09
122.208 24.208 18.7 3.06
120.929 23.119 5.1 3.41
121.262 21.173 5.9 3.36
121.641 23.959 33.2 3.09
121.826 24.814 98.6 3.0
121.264 22.133 25.3 3.8
119.201 23.156 6.2 3.09
121.734 24.432 49.0 3.15
121.919 23.785 34.6 3.09
119.664 22.519 47.6 3.87
122.084 24.573 62.9 3.31
122.777 24.574 89.2 3.04
120.940 23.121 1.0 4.29
120.929 23.124 2.8 3.39
122.091 24.690 2.0 3.13
122.199 24.701 1.0 4.54
122.245 24.670 4.5 3.09
121.612 21.924 11.8 3.16
122.568 23.952 21.2 3.75
122.149 24.231 27.6 3.05
122.169 24.711 6.8 3.24
122.559 24.976 112.9 3.6
122.206 24.688 5.7 3.62
122.308 24.720 3.4 3.1
121.828 24.402 10.2 3.23
122.111 24.774 4.1 3.02
122.264 24.658 2.3 3.77
122.274 24.672 8.6 3.19
120.942 23.192 3.7 3.47
118.827 22.468 26.3 5.27
122.148 24.874 88.4 4.35
121.751 22.086 7.2 3.18
120.930 23.191 5.5 3.15
122.180 24.718 2.2 3.06
122.274 24.675 4.9 3.19
122.027 25.378 200.0 3.5
122.334 24.649 2.9 4.52
122.294 24.678 4.2 3.34
122.183 24.667 1.4 4.13
122.362 24.607 1.9 3.07
121.914 24.230 26.2 3.1
121.775 24.452 10.0 3.29
122.091 24.781 10.2 3.19
121.824 22.058 9.7 3.29
122.163 24.651 2.7 3.63
122.435 23.913 7.0 3.22
122.628 24.657 80.4 3.27
121.219 22.327 48.0 3.15
122.281 21.793 22.3 3.58
122.150 24.605 1.1 3.71
122.435 23.895 11.5 3.39
122.091 24.903 104.8 3.29
122.115 24.552 5.6 3.42
120.920 23.130 5.9 3.1
121.547 24.594 58.1 3.1
122.450 23.908 0.8 4.11
121.666 24.925 77.2 3.12
119.081 23.160 5.2 3.18
122.195 24.666 2.0 4.34
121.803 24.432 61.8 3.03
122.604 24.606 81.9 3.49
122.428 23.958 11.9 5.08
121.441 24.064 64.8 3.14
122.485 25.062 120.0 3.31
122.003 24.480 8.7 3.87
122.018 24.594 50.3 3.63
119.013 23.229 14.3 3.3
122.386 24.025 27.1 4.47
121.869 24.458 11.4 3.5
121.041 23.648 7.7 3.11
120.929 24.132 11.0 3.36
121.852 23.863 33.9 3.61
118.849 22.448 33.0 5.35
122.642 24.063 15.6 3.49
122.696 24.622 98.9 3.99
122.251 24.691 2.0 3.0
121.891 24.048 59.4 4.41
119.491 22.987 10.8 3.09
120.986 23.555 8.3 3.51
122.645 24.768 108.4 3.1
121.426 22.253 15.3 3.52
121.490 23.756 3.8 3.61
122.959 24.392 55.9 3.51
122.130 24.693 2.7 3.17
122.197 24.738 5.0 3.04
122.048 24.620 2.4 3.09
122.152 24.660 5.1 3.07
122.096 24.659 7.5 3.2
120.841 24.219 10.6 3.18
121.374 22.829 8.5 4.81
121.415 23.862 15.2 3.08
121.336 22.847 22.0 4.0
121.355 22.837 16.6 3.85
122.271 24.693 3.6 3.1
122.273 24.706 6.4 4.67
120.933 23.148 1.5 4.45
120.936 23.139 3.5 3.19
122.066 24.393 56.6 3.02
121.439 23.051 23.0 3.66
122.258 24.689 3.7 3.77
122.333 23.910 6.1 3.19
121.921 24.792 73.8 3.25
122.151 24.674 1.5 4.38
122.758 23.861 9.9 4.2
121.860 24.479 18.3 3.0
122.485 23.713 13.7 3.58
122.312 24.663 6.9 3.48
121.953 24.384 25.0 3.32
121.661 24.158 8.2 3.07
120.929 23.129 1.6 3.3
121.998 24.385 28.9 4.22
121.983 24.396 28.9 3.39
122.123 24.303 10.1 3.49
121.553 23.532 23.2 3.32
121.622 23.835 19.6 3.42
121.699 23.982 38.0 3.52
122.015 24.737 61.6 3.96
121.362 23.181 20.2 3.17
121.052 22.224 12.6 4.74
121.701 24.509 48.3 3.28
120.096 21.286 15.1 3.32
119.002 22.512 13.5 3.78
120.709 23.574 11.7 3.11
121.854 24.861 102.4 3.37
122.175 24.704 4.7 3.01
122.884 23.962 35.1 4.04
122.381 23.918 14.6 3.27
120.313 23.310 15.4 3.64
122.225 24.637 3.8 5.54
122.211 24.639 5.0 3.19
122.131 24.685 2.4 3.36
122.165 24.638 6.5 3.18
121.685 22.077 126.3 3.28
121.726 24.736 82.5 3.11
122.163 24.454 59.8 3.22
121.761 24.433 11.1 3.08
121.953 23.502 11.5 3.42
120.680 24.304 26.3 3.73
121.883 24.472 10.5 3.0
122.155 24.862 90.2 3.34
121.940 23.759 12.7 3.41
122.114 24.682 1.6 3.45
121.340 21.795 29.2 3.82
122.163 24.717 1.4 3.07
120.814 23.190 3.4 3.84
121.287 21.394 29.4 4.08
122.506 21.638 41.3 3.55
122.353 23.994 14.3 3.72
122.390 23.956 17.4 3.32
122.361 23.949 8.9 3.3
122.387 23.762 8.8 3.28
120.929 23.122 4.7 3.57
122.245 24.132 32.9 3.39
120.813 23.179 4.6 3.07
120.819 23.179 3.4 3.99
120.816 23.180 3.1 3.3
121.920 24.872 98.0 3.63
121.638 24.859 62.2 3.98
121.599 22.494 119.2 3.62
122.576 24.514 14.1 3.06
122.759 24.939 138.9 5.0
122.276 25.258 211.3 3.66
122.299 23.972 28.5 3.13
120.813 23.191 2.2 3.09
122.319 24.710 2.0 3.59
122.367 23.782 7.0 3.06
120.816 23.193 3.4 4.0
121.449 22.414 10.3 3.27
121.890 21.420 2.8 3.4
121.006 22.391 9.8 3.07
121.314 22.233 10.0 4.12
121.597 24.008 10.9 3.24
121.444 23.939 17.5 3.22
121.305 22.916 29.5 3.02
120.597 23.763 21.5 3.36
121.721 24.950 114.6 3.34
121.772 23.763 24.9 3.01
120.507 23.438 8.4 3.29
121.372 24.345 9.7 3.03
121.981 23.475 18.2 3.3
121.893 24.400 10.4 3.44
122.652 24.907 10.8 3.2
121.879 24.884 103.8 3.24
121.098 22.712 12.4 3.19
